_id,tipo,estado,canal_entrada,fecha_entrada,fecha_contestacion,consejeria,unidad_descripcion,tema,subtema
6247,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-08T00:00:00,2024-05-22T00:00:00,Agencia para la Administración Digital de la Comunidad de Madrid,,EMPLEO,OFICINAS DE EMPLEO DE LA COMUNIDAD DE MADRID
6248,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6249,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-17T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,OTROS
6250,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-29T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
8251,Queja,Cancelada,PRESENCIAL,2024-06-13T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Servicios Sociales e Integración,POLÍTICAS SOCIALES,PRESTACIONES SOCIALES Y PENSIONES NO CONTRIBUTIVAS
8252,Queja,Contestada al Ciudadano,PRESENCIAL,2024-06-13T00:00:00,2024-06-21T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
8253,Agradecimiento,Contestada al Ciudadano,PRESENCIAL,2024-06-13T00:00:00,2024-06-24T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Secretaría General Técnica,ATENCIÓN AL CIUDADANO,OFICINAS DE REGISTRO DE LA COMUNIDAD DE MADRID
8254,Queja,Contestada al Ciudadano,INTERNET,2024-06-13T00:00:00,2024-06-20T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,OTROS
8255,Queja,Contestada al Ciudadano,PRESENCIAL,2024-06-13T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
8256,Queja,Recepcionada por Unidad,INTERNET,2024-06-13T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
8257,Queja,Contestada al Ciudadano,INTERNET,2024-06-13T00:00:00,2024-06-26T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Sur,EDUCACIÓN,SECUNDARIA OBLIGATORIA Y BACHILLERATO
8258,Queja,Contestada al Ciudadano,INTERNET,2024-06-13T00:00:00,2024-06-24T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,REGISTROS CIVILES
6254,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-17T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Este,EDUCACIÓN,INFANTIL Y PRIMARIA
6255,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-08-26T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,CITA SANITARIA
6256,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-14T00:00:00,"Consejería de Medio Ambiente, Agricultura e Interior",Dirección General de Transición Energética y Economía Circular,MEDIO AMBIENTE,OTROS
6257,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-22T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,AYUDAS
6258,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6259,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-06-05T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,AYUDAS
6260,Queja,Enviada a Otra Administración,INTERNET,2024-05-08T00:00:00,,,,URBANISMO,OTROS
6261,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-13T00:00:00,"Consejería de Cultura, Turismo y Deporte",Dirección General de Deportes,DEPORTES,"POLIDEPORTIVOS, PABELLONES Y PISCINAS"
6262,Queja,Enviada a Otra Administración,INTERNET,2024-05-08T00:00:00,,Agencia para la Administración Digital de la Comunidad de Madrid,,INFORMATICA Y COMUNICACIONES (MADRID DIGITAL),TRAMITACIÓN TELEMÁTICA
6263,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-06-11T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Formación,EMPLEO,OTROS
6264,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-29T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6265,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-06-10T00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,AUTOBUSES INTERURBANOS
6266,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6267,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-29T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6268,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6269,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-29T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6270,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6271,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-17T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
6272,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6273,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6274,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6275,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-29T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6276,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Sur,EDUCACIÓN,INFANTIL Y PRIMARIA
6277,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6278,Queja,Contestada al Ciudadano,INTERNET,2024-05-08T00:00:00,2024-08-16T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6279,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-21T00:00:00,"Consejería de Medio Ambiente, Agricultura e Interior",Dirección General de Transición Energética y Economía Circular,MEDIO AMBIENTE,GESTIÓN AMBIENTAL
6280,Sugerencia,Cancelada,INTERNET,2024-05-09T00:00:00,,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6281,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-29T00:00:00,"Consejería de Economía, Hacienda y Empleo","Dirección General de Comercio, Consumo y Servicios",CONSUMO,N/A
6282,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-08-16T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6283,Queja,Enviada a Otra Administración,LLAMADAS 012,2024-05-09T00:00:00,,,,OTROS,Canal de Isabel II
6284,Queja,Contestada al Ciudadano,LLAMADAS 012,2024-05-09T00:00:00,2024-06-07T00:00:00,,,OTROS,Canal de Isabel II
6285,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6286,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-31T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Sur,EDUCACIÓN,SECUNDARIA OBLIGATORIA Y BACHILLERATO
6287,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-05T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
6288,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-06-05T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,AYUDAS
6289,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-18T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6290,Sugerencia,Cancelada,INTERNET,2024-05-09T00:00:00,,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6291,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-21T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
6292,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-13T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Concertada, Becas y Ayudas al Estudio",EDUCACIÓN,"BECAS, AYUDAS Y SUBVENCIONES"
6293,Queja,Recepcionada por Unidad,PRESENCIAL,2024-05-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Servicios Sociales e Integración,POLÍTICAS SOCIALES,PRESTACIONES SOCIALES Y PENSIONES NO CONTRIBUTIVAS
6294,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-06-27T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Formación,EMPLEO,FORMACIÓN 
6295,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6296,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-10T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Subdirección General de Inspección de Centros y Servicios Sociales,POLÍTICAS SOCIALES,OTROS
6297,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6298,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-23T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
6299,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6300,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,OTROS
6301,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-28T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
6302,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-13T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6303,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-14T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid Capital,EDUCACIÓN,INFANTIL Y PRIMARIA
6304,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-28T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6305,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-20T00:00:00,Agencia para la Administración Digital de la Comunidad de Madrid,,INFORMATICA Y COMUNICACIONES (MADRID DIGITAL),TRAMITACIÓN TELEMÁTICA
6306,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-07-03T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6307,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-06-11T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Servicios Sociales e Integración,POLÍTICAS SOCIALES,PRESTACIONES SOCIALES Y PENSIONES NO CONTRIBUTIVAS
6308,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-29T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Servicios Sociales e Integración,POLÍTICAS SOCIALES,PRESTACIONES SOCIALES Y PENSIONES NO CONTRIBUTIVAS
6309,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-05T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
6310,Queja,Contestada al Ciudadano,LLAMADAS 012,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
6311,Queja,Contestada al Ciudadano,LLAMADAS 012,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid Capital,EDUCACIÓN,CENTROS EDUCATIVOS
6312,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-06-24T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Agencia de Vivienda Social,VIVIENDA,VIVIENDAS DEL IVIMA
6313,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-06T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
6314,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-07-11T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
6909,Queja,Contestada al Ciudadano,INTERNET,2024-05-21T00:00:00,2024-05-31T00:00:00,Consejería de Sanidad,Dirección General de Salud Pública,SANIDAD,SALUD PÚBLICA
6315,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Este,EDUCACIÓN,INFANTIL Y PRIMARIA
6316,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,REGISTROS CIVILES
6317,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Tributos,ATENCIÓN AL CONTRIBUYENTE,INFORMACIÓN Y ATENCIÓN AL CONTRIBUYENTE 
6318,Sugerencia,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-21T00:00:00,"Consejería de Cultura, Turismo y Deporte",Dirección General de Patrimonio Cultural,CULTURA,OTROS
6319,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-31T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
6320,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-26T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
6321,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,OTROS
6322,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-29T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales","Dirección General de Infancia, Familia y Fomento de la Natalidad",POLÍTICAS SOCIALES,FAMILIA
6323,Queja,Enviada a Otra Administración,INTERNET,2024-05-09T00:00:00,,"Consejería de Presidencia, Justicia y Administración Local",,URBANISMO,OTROS
6324,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Este,EDUCACIÓN,INFANTIL Y PRIMARIA
6325,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-06-04T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Formación,EMPLEO,FORMACIÓN 
6326,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-06-11T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General del Servicio Público de Empleo,EMPLEO,OFICINAS DE EMPLEO DE LA COMUNIDAD DE MADRID
6327,Queja,Recepcionada por Unidad,INTERNET,2024-05-09T00:00:00,,"Consejería de Economía, Hacienda y Empleo",Dirección General del Servicio Público de Empleo,EMPLEO,OFICINAS DE EMPLEO DE LA COMUNIDAD DE MADRID
6328,Queja,Contestada al Ciudadano,INTERNET,2024-05-09T00:00:00,2024-05-28T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales","Dirección General de Infancia, Familia y Fomento de la Natalidad",POLÍTICAS SOCIALES,FAMILIA
6329,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-13T00:00:00,Agencia para la Administración Digital de la Comunidad de Madrid,,INFORMATICA Y COMUNICACIONES (MADRID DIGITAL),TRAMITACIÓN TELEMÁTICA
6330,Queja,Contestada al Ciudadano,PRESENCIAL,2024-05-09T00:00:00,2024-05-17T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
6331,Queja,Contestada al Ciudadano,LLAMADAS 012,2024-05-09T00:00:00,2024-05-24T00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,EMT Y AUTOBUSES URBANOS
6332,Queja,Contestada al Ciudadano,LLAMADAS 012,2024-05-09T00:00:00,2024-05-14T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid Capital,EDUCACIÓN,CENTROS EDUCATIVOS
